,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,Unnamed: 24,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
1753,1764,1.0,2011-09-24,62.0,51.0,57.0,-4.0,49.0,51.0,8.0,0.0,0541,1746,RA BR,0.0,0.14,29.26,29.99,3.6,3.0,4.6,2011,9,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,1766,1.0,2011-09-25,64.0,51.0,58.0,-3.0,53.0,55.0,7.0,0.0,0542,1744,RA,0.0,0.08,29.13,29.87,4.1,14.0,5.5,2011,9,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,1768,1.0,2011-09-26,60.0,53.0,57.0,-3.0,51.0,53.0,8.0,0.0,0543,1742,RA BR,0.0,1.21,28.92,29.65,8.8,18.0,15.4,2011,9,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,1770,1.0,2011-09-27,63.0,54.0,59.0,-1.0,53.0,55.0,6.0,0.0,0544,1741,RA BR,0.0,0.31,29.0,29.71,4.3,6.0,8.3,2011,9,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,1772,1.0,2011-09-28,63.0,53.0,58.0,-1.0,54.0,55.0,7.0,0.0,0545,1739,RA BR,0.0,0.77,29.07,29.78,6.5,32.0,7.0,2011,9,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,1774,1.0,2011-09-29,66.0,49.0,58.0,-1.0,51.0,53.0,7.0,0.0,0546,1737,RA BR,0.0,0.06,28.98,29.7,11.7,28.0,13.5,2011,9,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,1776,1.0,2011-09-30,57.0,45.0,51.0,-8.0,41.0,47.0,14.0,0.0,0547,1735,RA,0.0,0.09,29.32,30.01,14.6,34.0,15.0,2011,9,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,1778,1.0,2011-10-01,56.0,42.0,49.0,-9.0,40.0,45.0,16.0,0.0,0548,1734, ,0.0,0.1,29.53,30.26,9.6,36.0,10.3,2011,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,1780,1.0,2011-10-02,66.0,41.0,54.0,-4.0,38.0,46.0,11.0,0.0,0549,1732, ,0.0,0.0,29.47,30.22,4.7,32.0,5.4,2011,10,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,1782,1.0,2011-10-03,69.0,44.0,57.0,0.0,45.0,50.0,8.0,0.0,0550,1730, ,0.0,0.0,29.48,30.21,3.4,3.0,5.0,2011,10,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,1784,1.0,2011-10-04,76.0,43.0,60.0,3.0,47.0,52.0,5.0,0.0,0552,1729, ,0.0,0.0,29.52,30.25,1.1,16.0,2.3,2011,10,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,1786,1.0,2011-10-05,80.0,49.0,65.0,8.0,48.0,55.0,0.0,0.0,0553,1727, ,0.0,0.0,29.49,30.22,1.9,18.0,3.2,2011,10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,1788,1.0,2011-10-06,81.0,50.0,66.0,10.0,51.0,58.0,0.0,1.0,0554,1725, ,0.0,0.0,29.5,30.23,3.8,15.0,4.6,2011,10,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,1790,1.0,2011-10-07,84.0,54.0,69.0,13.0,53.0,59.0,0.0,4.0,0555,1724, ,0.0,0.0,29.52,30.25,7.5,18.0,7.7,2011,10,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,1792,1.0,2011-10-08,82.0,54.0,68.0,12.0,54.0,60.0,0.0,3.0,0556,1722, ,0.0,0.0,29.56,30.27,7.2,19.0,7.6,2011,10,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,1794,1.0,2011-10-09,80.0,52.0,66.0,11.0,51.0,58.0,0.0,1.0,0557,1720, ,0.0,0.0,29.55,30.29,2.8,9.0,3.8,2011,10,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,1796,1.0,2011-10-10,76.0,54.0,65.0,10.0,51.0,57.0,0.0,0.0,0558,1719, ,0.0,0.0,29.39,30.13,5.2,16.0,6.0,2011,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,1798,1.0,2011-10-11,79.0,57.0,68.0,14.0,54.0,60.0,0.0,3.0,0559,1717, ,0.0,0.0,29.23,29.97,4.1,15.0,4.9,2011,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,1800,1.0,2011-10-12,78.0,55.0,67.0,13.0,52.0,58.0,0.0,2.0,0600,1715, ,0.0,0.0,29.03,29.77,7.0,14.0,8.1,2011,10,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,1802,1.0,2011-10-13,66.0,52.0,59.0,6.0,55.0,58.0,6.0,0.0,0602,1714,RA BR,0.0,0.28,28.81,29.54,4.3,26.0,7.0,2011,10,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,1804,1.0,2011-10-14,62.0,48.0,55.0,2.0,41.0,48.0,10.0,0.0,0603,1712, ,0.0,0.0,28.9,29.6,15.4,28.0,15.6,2011,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,1806,1.0,2011-10-15,62.0,47.0,55.0,2.0,36.0,46.0,10.0,0.0,0604,1711, ,0.0,0.0,29.1,29.8,14.8,27.0,15.3,2011,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,1808,1.0,2011-10-16,62.0,48.0,55.0,3.0,39.0,46.0,10.0,0.0,0605,1709,RA,0.0,0.17,29.08,29.81,7.4,28.0,8.5,2011,10,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,1810,1.0,2011-10-17,59.0,41.0,50.0,-2.0,33.0,42.0,15.0,0.0,0606,1707, ,0.0,0.0,29.11,29.85,10.2,26.0,10.4,2011,10,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,1812,1.0,2011-10-18,54.0,41.0,48.0,-3.0,37.0,43.0,17.0,0.0,0607,1706,RA,0.0,0.06,29.09,29.83,6.4,1.0,8.5,2011,10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,1814,1.0,2011-10-19,49.0,44.0,47.0,-4.0,40.0,44.0,18.0,0.0,0608,1704,RA BR,0.0,0.85,28.93,29.69,17.1,36.0,18.0,2011,10,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,1816,1.0,2011-10-20,47.0,43.0,45.0,-5.0,37.0,42.0,20.0,0.0,0610,1703,RA,0.0,0.08,29.0,29.69,15.8,32.0,16.1,2011,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,1818,1.0,2011-10-21,55.0,38.0,47.0,-3.0,34.0,41.0,18.0,0.0,0611,1701, ,0.0,0.0,29.32,30.03,4.6,29.0,5.4,2011,10,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,1820,1.0,2011-10-22,66.0,34.0,50.0,0.0,37.0,44.0,15.0,0.0,0612,1660, ,0.0,0.0,29.28,30.02,3.2,23.0,3.7,2011,10,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,1822,1.0,2011-10-23,68.0,38.0,53.0,4.0,41.0,48.0,12.0,0.0,0613,1658,TSRA RA BR,0.0,0.2,29.19,29.93,6.1,22.0,6.9,2011,10,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1813,1824,1.0,2011-10-24,63.0,45.0,54.0,5.0,39.0,46.0,11.0,0.0,0614,1657, ,0.0,0.0,29.34,30.05,5.7,28.0,7.3,2011,10,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,1826,1.0,2011-10-25,74.0,45.0,60.0,12.0,46.0,53.0,5.0,0.0,0616,1656,RA,0.0,0.02,29.11,29.86,7.6,19.0,11.9,2011,10,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,1828,1.0,2011-10-26,53.0,47.0,50.0,2.0,42.0,46.0,15.0,0.0,0617,1654, ,0.0,0.0,29.19,29.91,12.4,36.0,12.6,2011,10,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,1830,1.0,2011-10-27,53.0,39.0,46.0,-2.0,37.0,42.0,19.0,0.0,0618,1653,RA,0.0,0.12,29.34,30.04,3.6,35.0,5.8,2011,10,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,1832,1.0,2011-10-28,55.0,35.0,45.0,-2.0,33.0,40.0,20.0,0.0,0619,1651, ,0.0,0.03,29.36,30.1,4.9,22.0,5.6,2011,10,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,1834,1.0,2011-10-29,55.0,34.0,45.0,-2.0,30.0,38.0,20.0,0.0,0620,1650, ,0.0,0.0,29.34,30.07,4.6,28.0,5.2,2011,10,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,1836,1.0,2011-10-30,57.0,33.0,45.0,-1.0,36.0,41.0,20.0,0.0,0622,1649,RA BR,0.0,0.17,29.27,30.02,10.6,19.0,11.1,2011,10,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,1838,1.0,2011-10-31,53.0,36.0,45.0,-1.0,36.0,40.0,20.0,0.0,0623,1647,BR,0.0,0.0,29.34,30.06,3.9,25.0,4.8,2011,10,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,2208,1.0,2013-05-01,84.0,56.0,70.0,17.0,54.0,62.0,0.0,5.0,0448,1849, ,0.0,0.0,29.36,30.06,8.0,18.0,9.7,2013,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,2210,1.0,2013-05-02,55.0,42.0,49.0,-5.0,41.0,45.0,16.0,0.0,0447,1850,RA,0.0,0.11,29.44,30.17,15.2,3.0,15.4,2013,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,2212,1.0,2013-05-03,48.0,40.0,44.0,-10.0,42.0,43.0,21.0,0.0,0446,1851,RA BR,0.0,0.05,29.28,30.03,11.2,4.0,11.5,2013,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,2214,1.0,2013-05-04,71.0,48.0,60.0,6.0,45.0,51.0,5.0,0.0,0444,1852, ,0.0,0.02,29.26,29.99,6.1,6.0,7.0,2013,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,2216,1.0,2013-05-05,69.0,48.0,59.0,4.0,43.0,50.0,6.0,0.0,0443,1853,RA,0.0,0.1,29.28,30.0,8.8,3.0,9.3,2013,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,2218,1.0,2013-05-06,71.0,50.0,61.0,6.0,39.0,49.0,4.0,0.0,0442,1855, ,0.0,0.1,29.28,30.0,7.5,3.0,8.0,2013,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,2220,1.0,2013-05-07,75.0,48.0,62.0,7.0,41.0,52.0,3.0,0.0,0441,1856, ,0.0,0.0,29.28,30.0,4.7,5.0,5.8,2013,5,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,2222,1.0,2013-05-08,79.0,48.0,64.0,8.0,43.0,54.0,1.0,0.0,0439,1857, ,0.0,0.0,29.26,29.98,3.7,7.0,5.1,2013,5,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,2224,1.0,2013-05-09,75.0,46.0,61.0,5.0,50.0,54.0,4.0,0.0,0438,1858,RA,0.0,0.32,29.15,29.9,1.0,9.0,5.8,2013,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2226,1.0,2013-05-10,47.0,44.0,46.0,-10.0,43.0,45.0,19.0,0.0,0437,1859,RA DZ BR,0.0,0.13,29.18,29.91,9.4,36.0,10.0,2013,5,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,2228,1.0,2013-05-11,60.0,43.0,52.0,-5.0,37.0,45.0,13.0,0.0,0436,1860, ,0.0,0.0,29.21,29.92,10.1,30.0,12.7,2013,5,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,2230,1.0,2013-05-12,55.0,37.0,46.0,-11.0,29.0,39.0,19.0,0.0,0435,1901, ,0.0,0.0,29.35,30.08,7.8,32.0,11.2,2013,5,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,2232,1.0,2013-05-13,64.0,36.0,50.0,-8.0,32.0,43.0,15.0,0.0,0434,1902, ,0.0,0.0,29.34,30.09,2.5,9.0,5.9,2013,5,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,2234,1.0,2013-05-14,91.0,50.0,71.0,13.0,49.0,59.0,0.0,6.0,0433,1903, ,0.0,0.0,28.98,29.75,8.4,22.0,11.7,2013,5,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,2236,1.0,2013-05-15,84.0,60.0,72.0,14.0,49.0,59.0,0.0,7.0,0432,1904, ,0.0,0.0,29.07,29.77,3.2,28.0,8.4,2013,5,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2238,1.0,2013-05-16,83.0,53.0,68.0,9.0,46.0,56.0,0.0,3.0,0431,1905, ,0.0,0.0,29.2,29.89,4.1,7.0,5.0,2013,5,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2240,1.0,2013-05-17,70.0,55.0,63.0,4.0,46.0,53.0,2.0,0.0,0430,1906, ,0.0,0.1,29.29,30.0,6.1,4.0,6.8,2013,5,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2242,1.0,2013-05-18,80.0,56.0,68.0,8.0,56.0,61.0,0.0,3.0,0429,1907, ,0.0,0.0,29.26,29.99,5.3,12.0,6.5,2013,5,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2244,1.0,2013-05-19,86.0,58.0,72.0,12.0,61.0,66.0,0.0,7.0,0428,1908,BR HZ,0.0,0.0,29.12,29.85,6.2,14.0,7.6,2013,5,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2246,1.0,2013-05-20,89.0,65.0,77.0,16.0,60.0,67.0,0.0,12.0,0427,1909,TSRA RA BR,0.0,1.09,29.03,29.73,12.6,22.0,13.7,2013,5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2234,2248,1.0,2013-05-21,81.0,64.0,73.0,12.0,63.0,66.0,0.0,8.0,0426,1910,RA BR,0.0,0.56,28.96,29.67,11.2,20.0,12.1,2013,5,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,2250,1.0,2013-05-22,73.0,52.0,63.0,2.0,60.0,63.0,2.0,0.0,0425,1911,TS RA BR,0.0,1.35,28.97,29.66,4.5,25.0,7.4,2013,5,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2238,2252,1.0,2013-05-23,54.0,42.0,48.0,-13.0,43.0,46.0,17.0,0.0,0425,1912,RA BR,0.0,0.06,29.38,30.05,14.5,2.0,14.8,2013,5,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,2254,1.0,2013-05-24,57.0,41.0,49.0,-13.0,34.0,42.0,16.0,0.0,0424,1913, ,0.0,0.0,29.62,30.35,7.5,4.0,8.1,2013,5,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,2256,1.0,2013-05-25,57.0,44.0,51.0,-11.0,37.0,44.0,14.0,0.0,0423,1914, ,0.0,0.0,29.59,30.34,4.7,5.0,5.1,2013,5,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,2258,1.0,2013-05-26,68.0,44.0,56.0,-6.0,44.0,50.0,9.0,0.0,0422,1915,RA,0.0,0.02,29.47,30.22,5.5,9.0,7.4,2013,5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,2260,1.0,2013-05-27,62.0,53.0,58.0,-4.0,53.0,55.0,7.0,0.0,0422,1916,TSRA DZ BR HZ,0.0,0.23,29.21,29.97,8.5,9.0,9.1,2013,5,27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2248,2262,1.0,2013-05-28,76.0,56.0,66.0,3.0,64.0,66.0,0.0,1.0,0421,1916,TSRA RA BR,0.0,0.2,29.06,29.78,8.7,21.0,10.2,2013,5,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2250,2264,1.0,2013-05-29,84.0,64.0,74.0,10.0,64.0,67.0,0.0,9.0,0421,1917, ,0.0,0.01,29.16,29.88,7.3,20.0,8.7,2013,5,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,2266,1.0,2013-05-30,83.0,64.0,74.0,10.0,66.0,69.0,0.0,9.0,0420,1918,TSRA RA,0.0,0.51,29.13,29.85,13.4,19.0,14.6,2013,5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2254,2268,1.0,2013-05-31,77.0,64.0,71.0,7.0,65.0,67.0,0.0,6.0,0420,1919,RA BR,0.0,0.3,29.05,29.79,11.7,20.0,12.1,2013,5,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,2270,1.0,2013-06-01,76.0,63.0,70.0,6.0,62.0,64.0,0.0,5.0,0419,1920,RA BR,0.0,0.56,28.98,29.69,13.1,22.0,13.0,2013,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,2272,1.0,2013-06-02,63.0,43.0,53.0,-11.0,50.0,51.0,12.0,0.0,0419,1920,RA DZ BR,0.0,0.01,29.24,29.93,1.8,5.0,6.2,2013,6,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,2274,1.0,2013-06-03,68.0,43.0,56.0,-8.0,43.0,50.0,9.0,0.0,0418,1921, ,0.0,0.0,29.34,30.06,3.7,12.0,4.8,2013,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,2276,1.0,2013-06-04,72.0,50.0,61.0,-3.0,45.0,52.0,4.0,0.0,0418,1922, ,0.0,0.0,29.39,30.11,5.3,7.0,6.1,2013,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,2278,1.0,2013-06-05,73.0,54.0,64.0,-1.0,49.0,54.0,1.0,0.0,0417,1923,RA,0.0,0.01,29.24,30.0,6.8,5.0,8.2,2013,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,2280,1.0,2013-06-06,64.0,52.0,58.0,-8.0,50.0,53.0,7.0,0.0,0417,1923,RA,0.0,0.15,29.18,29.91,8.9,3.0,9.1,2013,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,2282,1.0,2013-06-07,68.0,52.0,60.0,-6.0,45.0,52.0,5.0,0.0,0417,1924, ,0.0,0.1,29.2,29.92,9.5,3.0,9.9,2013,6,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,2284,1.0,2013-06-08,74.0,49.0,62.0,-4.0,43.0,53.0,3.0,0.0,0417,1925, ,0.0,0.0,29.25,29.96,4.7,7.0,5.4,2013,6,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,2286,1.0,2013-06-09,80.0,55.0,68.0,2.0,55.0,61.0,0.0,3.0,0416,1925,RA,0.0,0.01,29.15,29.88,6.0,15.0,8.9,2013,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,2288,1.0,2013-06-10,76.0,60.0,68.0,1.0,63.0,65.0,0.0,3.0,0416,1926,TSRA RA BR HZ,0.0,0.26,29.08,29.79,2.7,4.0,4.3,2013,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2276,2290,1.0,2013-06-11,83.0,60.0,72.0,5.0,62.0,67.0,0.0,7.0,0416,1926,RA BR,0.0,0.1,29.13,29.85,3.2,25.0,4.5,2013,6,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,2292,1.0,2013-06-12,86.0,63.0,75.0,7.0,64.0,67.0,0.0,10.0,0416,1927,TS TSRA BR,0.0,0.75,29.0,29.74,3.1,8.0,8.0,2013,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2280,2294,1.0,2013-06-13,73.0,58.0,66.0,-2.0,54.0,59.0,0.0,1.0,0416,1927,BR,0.0,0.0,29.23,29.92,11.7,3.0,12.2,2013,6,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,2296,1.0,2013-06-14,78.0,56.0,67.0,-1.0,51.0,57.0,0.0,2.0,0416,1928, ,0.0,0.0,29.34,30.05,6.6,6.0,7.9,2013,6,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,2298,1.0,2013-06-15,80.0,58.0,69.0,1.0,62.0,65.0,0.0,4.0,0416,1928,RA BR,0.0,0.17,29.21,29.95,5.6,21.0,7.7,2013,6,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,2300,1.0,2013-06-16,86.0,69.0,78.0,9.0,62.0,67.0,0.0,13.0,0416,1929, ,0.0,0.0,29.16,29.88,8.3,27.0,9.2,2013,6,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
