,Block,Trap,Latitude,Longitude,Id,Year_x,Month_x,Day_x,DayofYear,culex,erraticus,pipiens,restuans,salinarius,tarsalis,territans,60018,60106,60605,60607,60608,60609,60611,60612,60613,60614,60615,60617,60618,60619,60620,60621,60622,60623,60625,60626,60628,60629,60630,60631,60632,60633,60634,60636,60637,60638,60639,60640,60641,60642,60643,60645,60646,60647,60649,60651,60652,60654,60655,60656,60659,60660,60666,60707,60803,60827,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
5348,58,T028,41.986921,-87.689778,5349,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,50,T031,41.801497999999995,-87.763416,5350,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,50,T031,41.801497999999995,-87.763416,5351,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,10,T089,41.723195000000004,-87.64997,5352,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5352,11,T090,41.868077,-87.666901,5353,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5353,11,T090,41.868077,-87.666901,5354,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,11,T090,41.868077,-87.666901,5355,2009,8,13,225,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,42,T135,41.662014,-87.72460799999999,5356,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,42,T135,41.662014,-87.72460799999999,5357,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5357,28,T147,41.932094,-87.700117,5358,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5358,28,T147,41.932094,-87.700117,5359,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5359,70,T151,41.916265,-87.800515,5360,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5360,25,T152,41.846075,-87.716277,5361,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5361,25,T152,41.846075,-87.716277,5362,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5362,35,T158,41.682587,-87.707973,5363,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5363,35,T158,41.682587,-87.707973,5364,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5364,35,T158,41.682587,-87.707973,5365,2009,8,13,225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5365,37,T218,41.948167,-87.730698,5366,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5366,37,T218,41.948167,-87.730698,5367,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5367,45,T220,41.963976,-87.69181,5368,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5368,45,T220,41.963976,-87.69181,5369,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5369,46,T003,41.964242,-87.757639,5370,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5370,46,T003,41.964242,-87.757639,5371,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,61,T012,41.991429,-87.747113,5372,2009,8,13,225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372,61,T013,41.923738,-87.785288,5373,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5373,33,T144,41.94016,-87.794896,5374,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5374,33,T144,41.94016,-87.794896,5375,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5375,11,T160,41.903002,-87.68826700000001,5376,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5376,11,T160,41.903002,-87.68826700000001,5377,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5377,60,T017,41.960615999999995,-87.777189,5378,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378,33,T095,41.704336,-87.70373599999999,5379,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,17,T039,41.911823999999996,-87.726737,5380,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,17,T039,41.911823999999996,-87.726737,5381,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5381,52,T065,41.778296999999995,-87.752411,5382,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5382,52,T065,41.778296999999995,-87.752411,5383,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5383,67,T066,41.77166,-87.703047,5384,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5384,67,T066,41.77166,-87.703047,5385,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5385,22,T069,41.768388,-87.678649,5386,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5386,22,T069,41.768388,-87.678649,5387,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5387,22,T069,41.768388,-87.678649,5388,2009,8,13,225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5388,10,T073,41.773215,-87.60088,5389,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5389,10,T073,41.773215,-87.60088,5390,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5390,10,T073,41.773215,-87.60088,5391,2009,8,13,225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5391,39,T074,41.822536,-87.66634300000001,5392,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392,39,T074,41.822536,-87.66634300000001,5393,2009,8,13,225,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5393,50,T082,41.803422999999995,-87.642984,5394,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5394,79,T083,41.754292,-87.590773,5395,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395,52,T114,41.798697,-87.736812,5396,2009,8,13,225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,457.0,1856.0,0.0,0.0,29.38,30.1,1.5,14.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
